time,fcu_reaFloSup_y,fcu_reaPCoo_y,fcu_reaPFan_y,fcu_reaPHea_y,zon_reaCO2RooAir_y,zon_reaPLig_y,zon_reaPPlu_y,zon_reaTRooAir_y,zon_weaSta_reaWeaCeiHei_y,zon_weaSta_reaWeaCloTim_y,zon_weaSta_reaWeaHDifHor_y,zon_weaSta_reaWeaHDirNor_y,zon_weaSta_reaWeaHGloHor_y,zon_weaSta_reaWeaHHorIR_y,zon_weaSta_reaWeaLat_y,zon_weaSta_reaWeaLon_y,zon_weaSta_reaWeaNOpa_y,zon_weaSta_reaWeaNTot_y,zon_weaSta_reaWeaPAtm_y,zon_weaSta_reaWeaRelHum_y,zon_weaSta_reaWeaSolAlt_y,zon_weaSta_reaWeaSolDec_y,zon_weaSta_reaWeaSolHouAng_y,zon_weaSta_reaWeaSolTim_y,zon_weaSta_reaWeaSolZen_y,zon_weaSta_reaWeaTBlaSky_y,zon_weaSta_reaWeaTDewPoi_y,zon_weaSta_reaWeaTDryBul_y,zon_weaSta_reaWeaTWetBul_y,zon_weaSta_reaWeaWinDir_y,zon_weaSta_reaWeaWinSpe_y,con_oveTSetCoo_activate,con_oveTSetCoo_u,con_oveTSetHea_activate,con_oveTSetHea_u,fcu_oveFan_activate,fcu_oveFan_u,fcu_oveTSup_activate,fcu_oveTSup_u,room_temperature_C,outdoor_temperature_C,lower_setpoint_C,upper_setpoint_C,occupancy,comfortable,occupied,sampled_discomfort_C,heating_thermal_energy_kWh,cooling_electric_energy_kWh,fan_electric_energy_kWh,sampled_hvac_energy_kWh
925200,0.21358656136768076,331.808685723172,10.134793007858491,0.0,920.6120199001182,566.4000000000001,259.20000000000005,297.110667010621,77777,925200,4.000000000000001,58.23867521367521,3.8836206896551744,280,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.45,-0.03142273287108033,-0.38220171948073417,64.10802103059532,924748.5691173683,1.6022190596659769,265.13317422753175,270.95,282.04999999999995,277.310334390135,6.283185307179586,5.1,0,297.15,0,294.15,0,0.38808944316474087,0,292.4929266820231,23.960667010621023,8.899999999999977,21.0,24.0,2,1,1,0.0,0.0,0.331808685723172,0.010134793007858491,0.3419434787310305
928800,0.15846647574666461,182.8067736694161,4.13922665585414,0.0,922.943550058119,566.4000000000001,259.20000000000005,297.12262708386453,77777,928800,0.0,0.0,0.0,266,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.51,-0.216704647326996,-0.38209440744303647,64.36975138531882,928347.6198444366,1.7875009741218926,261.76996390444873,269.84999999999997,278.75,275.08902980181955,0.4014257279586958,3.1,0,297.15,0,294.15,0,0.28794741465618623,0,293.6946310241257,23.972627083864552,5.600000000000023,21.0,24.0,2,1,1,0.0,0.0,0.18280677366941608,0.004139226655854139,0.18694600032527023
932400,-7.390640969130237e-53,0.0,3.515382098322237e-103,1.1578555490566626e-49,718.3247943250152,56.64000000000001,25.92,296.7692274532248,77777,932400,0.0,0.0,0.0,261,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.51,-0.4117583790070911,-0.38198689359228255,64.63148180392278,931946.6714499244,1.9825547058019877,260.38120055088353,268.75,277.54999999999995,274.0740345325147,0.7853981633974483,3.1,0,303.15,0,288.15,0,0.0,0,294.15,23.619227453224823,4.399999999999977,15.0,30.0,0,1,0,0.0,1.1578555490566626e-52,0.0,3.515382098322237e-106,1.1578555490566626e-52
936000,4.5472500684452593e-104,0.0,1.330779195668598e-205,1.639320505256458e-101,593.0791042890347,56.64000000000001,25.92,296.05068853132815,77777,936000,0.0,0.0,0.0,258,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.47000000000000003,-0.6119006593559901,-0.3818791780086135,64.89321228651312,935545.7239352881,2.1826969861508867,259.62484629213685,267.54999999999995,277.04999999999995,273.35758828567646,1.5707963267948966,2.6,0,303.15,0,288.15,0,0.0,0,294.15,22.90068853132817,3.8999999999999773,15.0,30.0,0,1,0,0.0,1.639320505256458e-104,0.0,1.330779195668598e-208,1.639320505256458e-104
939600,2.449650300825017e-155,0.0,3.862037699950003e-308,5.256049494976632e-152,517.1116456451482,56.64000000000001,25.92,295.221064053216,77777,939600,0.0,0.0,0.0,250,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.55,-0.8121241061315763,-0.38177126077229745,65.15494283319562,939144.7773019824,2.382920432926473,257.5632160382379,267.54999999999995,274.84999999999997,272.03623585386,3.141592653589793,4.1,0,303.15,0,288.15,0,0.0,0,294.15,22.07106405321605,1.6999999999999886,15.0,30.0,0,1,0,0.0,5.256049494976632e-155,0.0,3.86203769995e-311,5.256049494976632e-155
943200,-5.239111810895182e-206,5.0696902309035706e-203,0.0,0.0,471.033774453312,56.64000000000001,25.92,294.4601052780504,77777,943200,0.0,0.0,0.0,247,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.6900000000000001,-1.0044831842483952,-0.38166314196372964,65.41667344407595,942743.8315514602,2.575279511043292,256.9338880656839,269.25,273.75,271.93050666182916,3.543018381548489,5.7,0,303.15,0,288.15,0,0.0,0,294.15,21.3101052780504,0.6000000000000227,15.0,30.0,0,1,0,0.0,0.0,5.06969023090357e-206,0.0,5.06969023090357e-206
946800,3.1866946641437866e-257,0.0,0.0,1.3399859931079838e-253,443.08535744065057,56.64000000000001,25.92,293.70211930851855,77777,946800,0.0,0.0,0.0,242,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.6900000000000001,-1.1700606943167746,-0.3815548216634319,65.67840411925967,946342.8866851727,2.740857021111671,255.54945923902525,268.15,272.54999999999995,270.8325101393897,3.543018381548489,5.7,0,303.15,0,288.15,0,0.0,0,294.15,20.55211930851857,-0.6000000000000227,15.0,30.0,0,1,0,0.0,1.339985993107984e-256,0.0,0.0,1.339985993107984e-256
950400,-3.14962692791e-311,4.726095264904979e-308,0.0,0.0,426.13331531479764,56.64000000000001,25.92,293.15720737889814,77777,950400,0.0,0.0,0.0,244,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.66,-1.2570148235475225,-0.38144629995205287,65.94013485885212,949941.9427045692,2.827811150342419,256.11203372276555,268.15,273.15,271.2063284070813,3.543018381548489,4.6,0,303.15,0,288.15,0,0.0,0,294.15,20.00720737889816,0.0,15.0,30.0,0,1,0,0.0,0.0,4.726095264905e-311,0.0,4.726095264905e-311
954000,-5e-324,8.4e-321,0.0,0.0,415.85125743174723,56.64000000000001,25.92,292.6543796822752,77777,954000,0.0,0.0,0.0,246,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.63,-1.2026676359798638,-0.38133757691036735,66.20186566295861,953540.9996110974,2.7734639627747604,256.67460820650587,268.15,273.75,271.56802820082794,3.543018381548489,6.7,0,303.15,0,288.15,0,0.0,0,294.15,19.504379682275214,0.6000000000000227,15.0,30.0,0,1,0,0.0,0.0,1e-323,0.0,1e-323
957600,-5e-324,9.57e-321,0.0,0.0,409.6145123829297,56.64000000000001,25.92,292.0857939455641,77777,957600,0.0,0.0,0.0,243,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.62,-1.0501362149765376,-0.3812286526192766,66.46359653168429,957140.0574062031,2.620932541771434,255.97013811477055,267.54999999999995,273.15,270.971085558856,3.543018381548489,5.7,0,303.15,0,288.15,0,0.0,0,294.15,18.935793945564114,0.0,15.0,30.0,0,1,0,0.0,0.0,1e-323,0.0,1e-323
961200,-5e-324,1.106e-320,0.0,0.0,405.83164135460765,56.64000000000001,25.92,291.50474989432854,77777,961200,0.0,0.0,0.0,240,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.5700000000000001,-0.861918280263049,-0.38111952715980785,66.72532746513417,960739.1160913305,2.4327146070579455,255.02759646686437,265.95,272.54999999999995,270.146950512264,3.543018381548489,4.1,0,303.15,0,288.15,0,0.0,0,294.15,18.354749894328563,-0.6000000000000227,15.0,30.0,0,1,0,0.0,0.0,1e-323,0.0,1e-323
964800,-5e-324,1.2485e-320,0.0,0.0,403.5371571156485,56.64000000000001,25.92,290.9677195255059,77777,964800,0.0,0.0,0.0,240,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.5700000000000001,-0.6626181072615114,-0.3810102006131143,66.98705846341313,964338.1756679218,2.233414434056408,255.02759646686437,265.95,272.54999999999995,270.146950512264,3.141592653589793,5.1,0,303.15,0,288.15,0,0.0,0,294.15,17.817719525505936,-0.6000000000000227,15.0,30.0,0,1,0,0.0,0.0,1.5e-323,0.0,1.5e-323
968400,-5e-324,1.375e-320,0.0,0.0,402.14544751640096,56.64000000000001,25.92,290.4516006391326,77777,968400,0.0,0.0,0.0,239,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.54,-0.46179619595446253,-0.38090067306047465,67.24878952662594,967937.2361374176,2.032592522749359,254.88395986702292,265.34999999999997,272.54999999999995,269.9737174327058,3.543018381548489,6.7,0,303.15,0,288.15,0,0.0,0,294.15,17.30160063913263,-0.6000000000000227,15.0,30.0,0,1,0,0.0,0.0,1.5e-323,0.0,1.5e-323
972000,-5e-324,1.491e-320,0.0,0.0,401.30131201276504,56.64000000000001,25.92,289.96305891688377,77777,972000,0.0,0.0,0.0,239,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.54,-0.2648471723620043,-0.3807909445832934,67.51052065487723,971536.2975012566,1.8356434991569008,254.88395986702292,265.34999999999997,272.54999999999995,269.9737174327058,3.543018381548489,6.2,0,303.15,0,288.15,0,0.0,0,294.15,16.81305891688379,-0.6000000000000227,15.0,30.0,0,1,0,0.0,0.0,1.5e-323,0.0,1.5e-323
975600,-5e-324,1.606e-320,0.0,0.0,400.7893052342794,56.64000000000001,25.92,289.3775139790008,77777,975600,10.982000000000001,61.021484375,3.0694444444444473,234,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.62,-0.07638564757546318,-0.3806810152631002,67.7722518482715,975135.3597608758,1.6471819743703597,253.3876680461195,265.34999999999997,270.95,268.99750285192056,3.543018381548489,3.6,0,303.15,0,288.15,0,0.0,0,294.15,16.227513979000832,-2.1999999999999886,15.0,30.0,0,1,0,0.0,0.0,1.5e-323,0.0,1.5e-323
979200,-5e-324,1.545e-320,0.0,0.0,400.47874971317333,56.64000000000001,25.92,289.72493633657086,77777,979200,81.09635820895522,469.0881360438482,108.80230880230881,239,0.6939429105929453,-1.830152253641254,0.0,0.1,101325,0.62,0.09832511125973631,-0.38057088518154997,68.03398310691308,978734.4229177104,1.4724712155351602,254.67878824951205,266.45,272.04999999999995,269.9858092287843,3.141592653589793,2.6,0,303.15,0,288.15,0,0.0,0,294.15,16.574936336570886,-1.1000000000000227,21.0,24.0,2,0,1,4.425063663429114,0.0,1.5e-323,0.0,1.5e-323
982800,0.04343813268861775,0.0,0.1380761543363186,66.9747967569694,606.8945311217033,566.4000000000001,259.20000000000005,294.2554969030001,77777,982800,121.78771321961621,797.3008807744693,261.12643515904387,253,0.6939429105929453,-1.830152253641254,0.0,0.2,101325,0.49,0.2524648174469668,-0.3804605544204226,68.29571443090629,982333.4869731938,1.3183315093479298,258.4741440053934,267.04999999999995,275.95,272.5762305737501,3.141592653589793,2.6,0,297.15,0,294.15,0,0.07824111538595287,0,295.6365811923331,21.10549690300013,2.8000000000000114,21.0,24.0,2,1,1,0.0,0.06697479675696939,0.0,0.0001380761543363186,0.06711287291130572
986400,-8.585166031879111e-40,0.0,4.743608046720911e-77,2.5357920953677803e-36,732.6138965599839,566.4000000000001,259.20000000000005,296.10562810453666,77777,986400,105.95424107142857,889.8366578975916,386.01222826086956,266,0.6939429105929453,-1.830152253641254,0.1,0.30000000000000004,101325,0.33,0.37711196227872934,-0.38035002306162263,68.55744582035517,985932.5519287577,1.1936843645161672,261.79972062789386,264.84999999999997,278.75,273.64095381642426,3.141592653589793,4.1,0,297.15,0,294.15,0,0.0,0,294.15,22.955628104536686,5.600000000000023,21.0,24.0,2,1,1,0.0,2.5357920953677802e-39,0.0,4.743608046720911e-80,2.5357920953677802e-39
990000,0.17030744229616818,217.59918120218595,5.138035115551774,0.0,808.4268798648299,566.4000000000001,259.20000000000005,297.2272775031539,77777,990000,81.65190972222223,936.6484105293441,469.2891328828829,283,0.6939429105929453,-1.830152253641254,0.1,0.30000000000000004,101325,0.29,0.4616620374758633,-0.3802392911871795,68.81917727536373,989531.6177858318,1.1091342893190332,265.7676274441308,266.45,282.54999999999995,276.1641524420934,3.543018381548489,3.6,0,297.15,0,294.15,0,0.31015089021322473,0,293.4281893174413,24.077277503153937,9.399999999999977,21.0,24.0,2,0,1,0.07727750315393678,0.0,0.21759918120218594,0.005138035115551774,0.2227372163177377
993600,0.2559272988722035,484.1698008993799,17.435966548125215,0.0,854.7790718998485,566.4000000000001,259.20000000000005,297.18844902355085,77777,993600,54.00854700854701,954.2710970464135,500.6883145281204,284,0.6939429105929453,-1.830152253641254,0.1,0.30000000000000004,101325,0.25,0.4962522515143968,-0.3801283588792469,69.08090879603581,993130.6845458442,1.0745440752804998,265.9321646485673,264.84999999999997,283.15,276.19825516849863,2.7576202181510405,2.1,0,297.15,0,294.15,0,0.46556437427060243,0,291.56322750875273,24.038449023550868,10.0,21.0,24.0,2,0,1,0.03844902355086788,0.0,0.4841698008993799,0.017435966548125216,0.5016057674475051
997200,0.3105200842219567,710.5510019187345,31.143346223066075,0.0,882.9436082012174,566.4000000000001,259.20000000000005,297.1762432189805,77777,997200,26.581730769230766,944.9692556634304,473.97409244406924,295,0.6939429105929453,-1.830152253641254,0.1,0.30000000000000004,101325,0.26,0.4760091901889183,-0.38001722622010287,69.34264038247515,996729.752210221,1.0947871366059783,268.5513298908034,267.04999999999995,285.34999999999997,277.8881296679886,0.7853981633974483,2.1,0,297.15,0,294.15,0,0.5647468900945966,0,290.3730373188648,24.02624321898054,12.199999999999989,21.0,24.0,2,0,1,0.026243218980539496,0.0,0.7105510019187345,0.031143346223066075,0.7416943481418006
1000800,0.33913004881508535,845.3461633755807,40.56906561953615,0.0,900.0569370369296,566.4000000000001,259.20000000000005,297.1610019946351,77777,1000800,4.2875,893.2687774088063,387.8365509409474,292,0.6939429105929453,-1.830152253641254,0.1,0.30000000000000004,101325,0.21,0.4038520292597547,-0.37990589329214947,69.60437203478531,1000328.8207803869,1.1669442975351418,267.99838665890405,264.84999999999997,285.34999999999997,277.31437557044046,0.7853981633974483,2.1,0,297.15,0,294.15,0,0.6166688906650385,0,289.7499733120195,24.011001994635137,12.199999999999989,21.0,24.0,2,0,1,0.01100199463513718,0.0,0.8453461633755807,0.040569065619536146,0.8859152289951168
1004400,0.3488192881680767,892.9125445911768,44.14664076008742,0.0,910.4553304329005,566.4000000000001,259.20000000000005,297.1499119730409,77777,1004400,0.0,800.4496691931355,261.37934488630674,298,0.6939429105929453,-1.830152253641254,0.1,0.30000000000000004,101325,0.22,0.2887589005536906,-0.3797943601779127,69.86610375306977,1003927.8902577643,1.282037426241206,269.31003804044724,265.95,286.45,278.193054097227,0.4014257279586958,3.1,0,297.15,0,294.15,0,0.6342126705457698,0,289.53944795345075,23.999911973040923,13.300000000000011,21.0,24.0,2,1,1,0.0,0.0,0.8929125445911769,0.044146640760087424,0.9370591853512643
1008000,0.33136122884093433,803.1272715938749,37.84436864898569,0.0,916.773597088004,566.4000000000001,259.20000000000005,297.1277078773639,77777,1008000,1.7625000000000002,491.0693745688277,110.42592123591238,286,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.24,0.14147602641419743,-0.37968262696004235,70.1278355374318,1007526.960643774,1.4293203003806991,266.53682206415823,265.95,284.84999999999997,277.3060059065838,0.4014257279586958,3.1,0,297.15,0,294.15,0,0.602327030168668,0,289.922075637976,23.977707877363912,11.699999999999989,21.0,24.0,2,1,1,0.0,0.0,0.8031272715938749,0.037844368648985695,0.8409716402428605
1011600,0.27924648972426797,568.6829078704582,22.64953840438644,0.0,920.6126989536735,566.4000000000001,259.20000000000005,297.11418209786467,77777,1011600,1.5,76.07625649913345,3.396226415094347,276,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.32,-0.02852142665225954,-0.37957069372131164,70.38956738797467,1011126.031939835,1.599317753447156,264.18783227657616,267.04999999999995,282.04999999999995,276.0821937224925,0.4014257279586958,4.6,0,297.15,0,294.15,0,0.5074909060943067,0,291.06010912686827,23.964182097864693,8.899999999999977,21.0,24.0,2,1,1,0.0,0.0,0.5686829078704582,0.02264953840438644,0.5913324462748446
1015200,0.2223640132088025,360.5024246208708,11.43640952795874,0.0,922.9454220059387,566.4000000000001,259.20000000000005,297.1190762828495,77777,1015200,0.0,0.0,0.0,262,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.55,-0.21388111384337716,-0.3794585605446173,70.65129930480138,1014725.1041473647,1.7846774406382737,260.6430618176852,269.84999999999997,277.54999999999995,274.37103089564,0.4014257279586958,3.1,0,297.15,0,294.15,0,0.4041019965538233,0,292.3007760413541,23.969076282849528,4.399999999999977,21.0,24.0,2,1,1,0.0,0.0,0.3605024246208708,0.011436409527958739,0.3719388341488295
1018800,-2.2199535356297323e-52,0.0,3.1717516258296577e-102,6.924687448559367e-49,718.3271072126931,56.64000000000001,25.92,297.94572106354855,77777,1018800,0.0,0.0,0.0,253,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.65,-0.40899407001551946,-0.379346227512979,70.91303128801492,1018324.1772677784,1.979790396810416,258.57707465861864,269.84999999999997,275.34999999999997,273.1298659471892,3.543018381548489,2.6,0,303.15,0,288.15,0,0.0,0,294.15,24.79572106354857,2.1999999999999886,15.0,30.0,0,1,0,0.0,6.924687448559366e-52,0.0,3.171751625829658e-105,6.924687448559366e-52
1022400,-3.3811500939489135e-128,0.0,7.357669946768805e-254,5.156935249499676e-125,593.0806286745604,56.64000000000001,25.92,297.1161635171386,77777,1022400,0.0,0.0,0.0,252,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.67,-0.6091607661989991,-0.3792336947095396,71.174763337718,1021923.2513024895,2.1799570929938956,258.1075321224672,269.84999999999997,274.84999999999997,272.8076991620621,3.543018381548489,5.1,0,303.15,0,288.15,0,0.0,0,294.15,23.966163517138625,1.6999999999999886,15.0,30.0,0,1,0,0.0,5.156935249499677e-128,0.0,7.357669946768805e-257,5.156935249499677e-128
1026000,3.2922317893271864e-204,9.21945252638573e-203,0.0,0.0,517.1126439585751,56.64000000000001,25.92,296.3616900970818,77777,1026000,0.0,0.0,0.0,248,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.64,-0.8093534831458484,-0.37912096221756475,71.43649545401338,1025522.3262529101,2.380149809940745,257.28533327717463,268.75,274.25,272.07791346267777,3.543018381548489,5.1,0,303.15,0,288.15,0,0.0,0,294.15,23.211690097081828,1.1000000000000227,15.0,30.0,0,1,0,0.0,0.0,9.21945252638573e-206,0.0,9.21945252638573e-206
1029600,6.328733146654747e-280,0.0,0.0,8.369469635670534e-277,471.03442468112894,56.64000000000001,25.92,295.5838216109674,77777,1029600,0.0,0.0,0.0,244,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.66,-1.001600902463681,-0.3790080301204429,71.69822763700354,1029121.4021204497,2.5723972292585775,256.11203372276555,268.15,273.15,271.2063284070813,3.543018381548489,5.7,0,303.15,0,288.15,0,0.0,0,294.15,22.433821610967414,0.0,15.0,30.0,0,1,0,0.0,8.369469635670534e-280,0.0,0.0,8.369469635670534e-280
1033200,0.0,0.0,0.0,0.0,443.08577894940015,56.64000000000001,25.92,294.8472538691839,77777,1033200,0.0,0.0,0.0,242,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.6900000000000001,-1.1670135255222238,-0.3788948985016844,71.9599598867909,1032720.4789065167,2.7378098523171204,255.54945923902525,268.15,272.54999999999995,270.8325101393897,3.543018381548489,6.2,0,303.15,0,288.15,0,0.0,0,294.15,21.697253869183896,-0.6000000000000227,15.0,30.0,0,1,0,0.0,0.0,0.0,0.0,0.0
1036800,0.0,0.0,0.0,0.0,426.1335874262351,56.64000000000001,25.92,294.19314807249015,77777,1036800,0.0,0.0,0.0,241,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.66,-1.2542317389684374,-0.37878156744492264,72.2216922034777,1036319.5566125172,2.825028065763334,255.40787531825265,267.54999999999995,272.54999999999995,270.66222070813035,3.543018381548489,6.2,0,303.15,0,288.15,0,0.0,0,294.15,21.04314807249017,-0.6000000000000227,15.0,30.0,0,1,0,0.0,0.0,0.0,0.0,0.0
1040400,0.0,0.0,0.0,0.0,415.8514785990964,56.64000000000001,25.92,293.697396765439,77777,1040400,0.0,0.0,0.0,244,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.52,-1.2010537085790611,-0.37866803703391255,72.48342458716608,1039918.6352398557,2.7718500353739577,256.15044774464917,265.95,273.75,270.894576750667,3.543018381548489,6.7,0,303.15,0,288.15,0,0.0,0,294.15,20.547396765439032,0.6000000000000227,15.0,30.0,0,1,0,0.0,0.0,0.0,0.0,0.0
1044000,0.0,0.0,0.0,0.0,409.6146805722387,56.64000000000001,25.92,293.15544348716895,77777,1044000,0.0,0.0,0.0,244,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.52,-1.0493921655977134,-0.3785543073525311,72.7451570379581,1043517.7147899349,2.62018849239261,256.15044774464917,265.95,273.75,270.894576750667,3.141592653589793,6.7,0,303.15,0,288.15,0,0.0,0,294.15,20.005443487168975,0.6000000000000227,15.0,30.0,0,1,0,0.0,0.0,0.0,0.0,0.0
1047600,0.0,0.0,0.0,0.0,405.83176401673035,56.64000000000001,25.92,292.67173299620316,77777,1047600,0.0,0.0,0.0,245,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.46,-0.861545899397461,-0.3784403784847771,73.00688955595554,1047116.7952641554,2.4323422261923575,256.352888799781,264.84999999999997,274.25,270.94329338864054,3.141592653589793,6.2,0,303.15,0,288.15,0,0.0,0,294.15,19.521732996203184,1.1000000000000227,15.0,30.0,0,1,0,0.0,0.0,0.0,0.0,0.0
1051200,0.0,0.0,0.0,0.0,403.5372440396025,56.64000000000001,25.92,292.1627449094864,77777,1051200,0.0,0.0,0.0,243,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.37,-0.6623552392114163,-0.3783262505147707,73.26862214126018,1050715.8766639165,2.233151566006313,255.79164415008918,262.54999999999995,274.25,270.3634303599618,3.141592653589793,7.2,0,303.15,0,288.15,0,0.0,0,294.15,19.0127449094864,1.1000000000000227,15.0,30.0,0,1,0,0.0,0.0,0.0,0.0,0.0
1054800,0.0,0.0,0.0,0.0,402.14550783601766,56.64000000000001,25.92,291.66851656044213,77777,1054800,0.0,0.0,0.0,243,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.37,-0.4614975971277038,-0.37821192352675376,73.53035479397363,1054314.9589906149,2.0322939239226003,255.79164415008918,262.54999999999995,274.25,270.3634303599618,3.543018381548489,6.7,0,303.15,0,288.15,0,0.0,0,294.15,18.51851656044215,1.1000000000000227,15.0,30.0,0,1,0,0.0,0.0,0.0,0.0,0.0
1058400,0.0,0.0,0.0,0.0,401.3013532068687,56.64000000000001,25.92,291.1851938829607,77777,1058400,0.0,0.0,0.0,243,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.37,-0.26441332855175514,-0.378097397605089,73.7920875141973,1057914.0422456458,1.8352096553466517,255.79164415008918,262.54999999999995,274.25,270.3634303599618,3.141592653589793,7.7,0,303.15,0,288.15,0,0.0,0,294.15,18.035193882960698,1.1000000000000227,15.0,30.0,0,1,0,0.0,0.0,0.0,0.0,0.0
1062000,0.0,0.0,0.0,0.0,400.78933301505486,56.64000000000001,25.92,290.70557528102586,77777,1062000,11.375,57.366727941176464,1.9021739130434832,248,0.6939429105929453,-1.830152253641254,0.2,0.2,101325,0.37,-0.07573253084489884,-0.37798267283426024,74.05382030203258,1061513.1264304027,1.6465288576397954,257.28471372734555,262.04999999999995,273.75,269.9573706085776,3.543018381548489,5.7,0,303.15,0,288.15,0,0.0,0,294.15,17.55557528102588,0.6000000000000227,15.0,30.0,0,1,0,0.0,0.0,0.0,0.0,0.0
1065600,0.0,0.0,0.0,0.0,400.47876825858424,56.64000000000001,25.92,290.93252379199413,77777,1065600,79.53571428571429,450.70618872549016,108.93859989648033,246,0.6939429105929453,-1.830152253641254,0.1,0.1,101325,0.39,0.09927876607650887,-0.3778677492988721,74.31555315758065,1065112.2115462776,1.4715175607183877,256.54087294515705,262.54999999999995,273.75,270.0836028649978,3.543018381548489,6.2,0,303.15,0,288.15,0,0.0,0,294.15,17.78252379199415,0.6000000000000227,21.0,24.0,2,0,1,3.2174762080058485,0.0,0.0,0.0,0.0
1069200,6.600746139125174e-14,1.9470676345819545e-11,2.8041404564787237e-25,0.0,607.0216925828099,566.4000000000001,259.20000000000005,294.71049738951456,77777,1069200,122.99553571428571,800.4223149409628,260.84151785714283,258,0.6939429105929453,-1.830152253641254,0.1,0.2,101325,0.32,0.25379912844434394,-0.37775262708365004,74.57728608094257,1068711.2975946597,1.3169971983505526,259.7828730908095,263.15,277.04999999999995,272.24014604201716,3.543018381548489,5.1,0,297.15,0,294.15,0,0.0,0,294.15,21.56049738951458,3.8999999999999773,21.0,24.0,2,1,1,0.0,0.0,1.9470676345819546e-14,2.804140456478724e-28,1.9470676345819827e-14
1072800,7.599291951777818e-61,1.062863098198392e-57,3.7167210030936817e-119,0.0,732.743846047759,566.4000000000001,259.20000000000005,297.11963928584663,77777,1072800,104.4375,873.9867683923705,383.5706845238095,269,0.6939429105929453,-1.830152253641254,0.1,0.2,101325,0.22,0.37889399387578804,-0.3776373062734396,74.83901907221924,1072310.384576937,1.1919023329191085,262.4471241600782,261.45,280.34999999999997,273.8882004943084,3.543018381548489,5.7,0,297.15,0,294.15,0,0.0,0,294.15,23.969639285846654,7.199999999999989,21.0,24.0,2,1,1,0.0,0.0,1.0628630981983919e-60,3.7167210030936817e-122,1.0628630981983919e-60
1076400,0.20422417506567614,310.22729144200554,8.859718873634659,0.0,808.431343470556,566.4000000000001,259.20000000000005,297.2090602321046,77777,1076400,78.34375,905.318,452.89872283865003,288,0.6939429105929453,-1.830152253641254,0.30000000000000004,0.7000000000000001,101325,0.17,0.4639166744764964,-0.3775217869532068,75.10075213151153,1075909.4724944956,1.1068796523184001,267.0555584303194,260.95,283.75,275.7699796230212,3.543018381548489,5.7,0,297.15,0,294.15,0,0.3716884511201636,0,292.689738586558,24.059060232104628,10.600000000000023,21.0,24.0,2,0,1,0.05906023210462763,0.0,0.31022729144200556,0.008859718873634658,0.31908701031564024
1080000,0.2817110451214485,586.1653108588202,23.254666449632566,0.0,854.7827076647088,566.4000000000001,259.20000000000005,297.1909744921751,77777,1080000,52.455357142857146,937.5052884615385,492.7733009708738,302,0.6939429105929453,-1.830152253641254,0.30000000000000004,0.8,101325,0.11,0.4989275961562676,-0.3774060692080379,75.36248525892,1079508.5613487193,1.071868730638629,270.18164965614443,259.25,287.54999999999995,277.5207740667738,3.543018381548489,6.7,0,297.15,0,294.15,0,0.5124622894843543,0,291.0004525261877,24.04097449217511,14.399999999999977,21.0,24.0,2,0,1,0.040974492175109845,0.0,0.5861653108588203,0.023254666449632568,0.6094199773084529
1083600,0.33607747022283124,831.4659824164776,39.48359500130735,0.0,882.9468009378614,566.4000000000001,259.20000000000005,297.1756889629251,77777,1083600,27.007142857142856,964.5288699543031,488.2449438202247,304,0.6939429105929453,-1.830152253641254,0.1,0.6000000000000001,101325,0.12,0.4789747644755249,-0.3772901531231386,75.62421845454523,1083107.6511409907,1.0918215623193717,270.6473026970133,260.95,289.25,278.71377154079096,3.543018381548489,5.7,0,297.15,0,294.15,0,0.6112120583772173,0,289.81545529947334,24.02568896292513,16.100000000000023,21.0,24.0,2,0,1,0.025688962925130454,0.0,0.8314659824164776,0.03948359500130735,0.870949577417785
